ts,id.orig_h,id.orig_p,id.resp_p,proto,conn_state,label,detailed-label
1525879914.01565,192.168.100.103,43763,17870,udp,S0,Benign,-
1525879969.016228,192.168.100.103,59428,52448,tcp,S0,Benign,-
1525879914.209556,71.238.84.246,3,3,icmp,OTH,Benign,-
1525879915.015583,192.168.100.103,43763,33629,udp,S0,Benign,-
1525879970.045394,192.168.100.103,42505,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879916.015516,192.168.100.103,43763,62488,udp,S0,Benign,-
1525879971.016096,192.168.100.103,34145,2323,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879917.015698,192.168.100.103,43763,26992,udp,S0,Benign,-
1525879972.025274,192.168.100.103,50843,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879918.01588,192.168.100.103,43763,4721,udp,S0,Benign,-
1525879919.015813,192.168.100.103,43763,55269,udp,S0,Benign,-
1525879974.016645,192.168.100.103,52778,9527,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879974.045381,192.168.100.103,40119,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879975.016579,192.168.100.103,56165,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879975.045314,192.168.100.103,38497,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879921.015929,192.168.100.103,43763,35933,udp,S0,Benign,-
1525879976.016513,192.168.100.103,44877,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879976.025259,192.168.100.103,59428,52448,tcp,S0,Benign,-
1525879976.045498,192.168.100.103,35040,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879922.015861,192.168.100.103,43763,37802,udp,S0,Benign,-
1525879977.016947,192.168.100.103,45797,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879923.015545,192.168.100.103,43763,25314,udp,S0,Benign,-
1525879978.025376,192.168.100.103,34145,2323,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879924.015978,192.168.100.103,43763,21448,udp,S0,Benign,-
1525879979.016565,192.168.100.103,38488,33031,tcp,S0,Benign,-
1525879925.015171,192.168.100.103,43763,27954,udp,S0,Benign,-
1525879980.016998,192.168.100.103,43560,2323,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879980.045483,192.168.100.103,50843,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879926.015595,192.168.100.103,43763,43193,udp,S0,Benign,-
1525879981.016683,192.168.100.103,56337,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879981.025438,192.168.100.103,52778,9527,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879927.015282,192.168.100.103,43763,60838,udp,S0,Benign,-
1525879982.016616,192.168.100.103,36579,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879982.025612,192.168.100.103,56165,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879928.01571,192.168.100.103,43763,42605,udp,S0,Benign,-
1525879983.025296,192.168.100.103,44877,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879929.015643,192.168.100.103,43763,46786,udp,S0,Benign,-
1525879984.016485,192.168.100.103,45158,2323,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879984.025484,192.168.100.103,45797,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879984.045492,192.168.100.103,59428,52448,tcp,S0,Benign,-
1525879930.01584,192.168.100.103,43763,8921,udp,S0,Benign,-
1525879931.015759,192.168.100.103,43763,21732,udp,S0,Benign,-
1525879986.025361,192.168.100.103,38488,33031,tcp,S0,Benign,-
1525879986.045356,192.168.100.103,34145,2323,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879985.016918,192.168.100.103,33389,8080,tcp,REJ,Malicious,PartOfAHorizontalPortScan
1525879932.015443,192.168.100.103,43763,44071,udp,S0,Benign,-
1525879987.016786,192.168.100.103,54563,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879987.025283,192.168.100.103,43560,2323,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879933.015385,192.168.100.103,43763,40582,udp,S0,Benign,-
1525879988.016471,192.168.100.103,59363,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879988.025466,192.168.100.103,56337,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879934.015558,192.168.100.103,43763,15937,udp,S0,Benign,-
1525879989.0254,192.168.100.103,36579,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879989.045404,192.168.100.103,52778,9527,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879934.860838,192.168.100.103,123,123,udp,SF,Benign,-
1525879935.015491,192.168.100.103,43763,32423,udp,S0,Benign,-
1525879990.045324,192.168.100.103,56165,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879936.015675,192.168.100.103,43763,50013,udp,S0,Benign,-
1525879991.016772,192.168.100.103,37154,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879991.025519,192.168.100.103,45158,2323,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879991.045508,192.168.100.103,44877,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879937.015375,192.168.100.103,43763,12115,udp,S0,Benign,-
1525879992.016707,192.168.100.103,58185,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879992.045442,192.168.100.103,45797,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879938.015542,192.168.100.103,43763,35955,udp,S0,Benign,-
1525879993.01664,192.168.100.103,42203,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879939.015483,192.168.100.103,43763,63455,udp,S0,Benign,-
1525879994.025321,192.168.100.103,54563,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879994.04556,192.168.100.103,38488,33031,tcp,S0,Benign,-
1525879940.015908,192.168.100.103,43763,23401,udp,S0,Benign,-
1525879995.025505,192.168.100.103,59363,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879995.045494,192.168.100.103,43560,2323,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879941.01535,192.168.100.103,43763,25262,udp,S0,Benign,-
1525879996.045428,192.168.100.103,56337,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879941.159259,147.97.27.145,11,0,icmp,OTH,Benign,-
1525879942.015525,192.168.100.103,43763,55341,udp,S0,Benign,-
1525879997.016379,192.168.100.103,60346,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879997.045362,192.168.100.103,36579,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879942.062262,87.204.77.175,3,3,icmp,OTH,Benign,-
1525879943.015708,192.168.100.103,43763,13792,udp,S0,Benign,-
1525879998.025557,192.168.100.103,37154,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879944.015891,192.168.100.103,43763,16285,udp,S0,Benign,-
1525879999.025493,192.168.100.103,58185,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879999.04548,192.168.100.103,45158,2323,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879945.015823,192.168.100.103,43763,2279,udp,S0,Benign,-
1525880000.025426,192.168.100.103,42203,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879946.016006,192.168.100.103,43763,45966,udp,S0,Benign,-
1525880001.016366,192.168.100.103,49530,2323,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879947.015689,192.168.100.103,43763,9420,udp,S0,Benign,-
1525880002.045534,192.168.100.103,54563,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879948.015874,192.168.100.103,43763,54454,udp,S0,Benign,-
1525880003.016235,192.168.100.103,40761,2323,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880003.045469,192.168.100.103,59363,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879949.015806,192.168.100.103,43763,34837,udp,S0,Benign,-
1525880004.025413,192.168.100.103,60346,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879950.01574,192.168.100.103,43763,10700,udp,S0,Benign,-
1525879951.015922,192.168.100.103,43763,34748,udp,S0,Benign,-
1525880006.016536,192.168.100.103,52142,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880006.045522,192.168.100.103,37154,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879952.015857,192.168.100.103,43763,2848,udp,S0,Benign,-
1525880007.01647,192.168.100.103,36212,31874,tcp,S0,Benign,-
1525880007.045455,192.168.100.103,58185,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879953.015791,192.168.100.103,43763,18195,udp,S0,Benign,-
1525880008.016405,192.168.100.103,37952,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880008.0254,192.168.100.103,49530,2323,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880008.045639,192.168.100.103,42203,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879954.015724,192.168.100.103,43763,35555,udp,S0,Benign,-
1525880009.016843,192.168.100.103,42189,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879955.015659,192.168.100.103,43763,51831,udp,S0,Benign,-
1525880010.025519,192.168.100.103,40761,2323,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879956.01584,192.168.100.103,43763,35126,udp,S0,Benign,-
1525880011.016707,192.168.100.103,59086,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879957.015542,192.168.100.103,43763,22764,udp,S0,Benign,-
1525880012.016891,192.168.100.103,46097,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880012.045628,192.168.100.103,60346,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879958.015959,192.168.100.103,43763,56116,udp,S0,Benign,-
1525880013.016579,192.168.100.103,48356,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880013.025583,192.168.100.103,52142,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880013.394117,192.168.100.103,37952,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879959.015651,192.168.100.103,43763,63972,udp,S0,Benign,-
1525880014.01676,192.168.100.103,41117,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880014.02551,192.168.100.103,36212,31874,tcp,S0,Benign,-
1525879960.015826,192.168.100.103,43763,60499,udp,S0,Benign,-
1525880015.017493,192.168.100.103,53766,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879960.861102,151.0.106.45,3,3,icmp,OTH,Benign,-
1525879961.016008,192.168.100.103,43763,61582,udp,S0,Benign,-
1525880016.01688,192.168.100.103,39808,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880016.025625,192.168.100.103,42189,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880016.045614,192.168.100.103,49530,2323,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879962.015942,192.168.100.103,43763,40929,udp,S0,Benign,-
1525880017.016814,192.168.100.103,49908,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879963.015877,192.168.100.103,43763,40788,udp,S0,Benign,-
1525880018.025494,192.168.100.103,59086,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880018.045486,192.168.100.103,40761,2323,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879964.016061,192.168.100.103,43763,35924,udp,S0,Benign,-
1525880019.016683,192.168.100.103,46845,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880019.025428,192.168.100.103,46097,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879965.015501,192.168.100.103,43763,61527,udp,S0,Benign,-
1525880020.016868,192.168.100.103,39854,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879965.357307,211.22.221.252,3,3,icmp,OTH,Benign,-
1525879966.015677,192.168.100.103,43763,22215,udp,S0,Benign,-
1525880021.025548,192.168.100.103,41117,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880021.045538,192.168.100.103,52142,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879967.015619,192.168.100.103,43763,33917,udp,S0,Benign,-
1525880022.025482,192.168.100.103,53766,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880022.045471,192.168.100.103,36212,31874,tcp,S0,Benign,-
1525879968.016045,192.168.100.103,43763,38634,udp,S0,Benign,-
1525880023.016671,192.168.100.103,55729,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880023.025668,192.168.100.103,39808,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879969.015485,192.168.100.103,43763,14646,udp,S0,Benign,-
1525880024.016606,192.168.100.103,33413,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880024.025602,192.168.100.103,49908,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880024.04559,192.168.100.103,42189,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879970.015911,192.168.100.103,43763,63676,udp,S0,Benign,-
1525880025.016789,192.168.100.103,35887,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879971.015605,192.168.100.103,43763,59348,udp,S0,Benign,-
1525880026.025471,192.168.100.103,46845,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880026.045727,192.168.100.103,59086,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879972.016031,192.168.100.103,43763,5138,udp,S0,Benign,-
1525880027.025655,192.168.100.103,39854,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880027.045644,192.168.100.103,46097,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879973.015721,192.168.100.103,43763,13168,udp,S0,Benign,-
1525879973.860753,192.168.100.103,123,123,udp,SF,Benign,-
1525879974.015647,192.168.100.103,43763,37261,udp,S0,Benign,-
1525880029.01653,192.168.100.103,46972,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880029.045513,192.168.100.103,41117,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879975.015833,192.168.100.103,43763,32711,udp,S0,Benign,-
1525880030.025708,192.168.100.103,55729,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880030.045697,192.168.100.103,53766,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879976.015766,192.168.100.103,43763,33798,udp,S0,Benign,-
1525880031.025645,192.168.100.103,33413,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880031.045647,192.168.100.103,39808,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879977.015949,192.168.100.103,43763,56137,udp,S0,Benign,-
1525880032.025579,192.168.100.103,35887,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880032.045567,192.168.100.103,49908,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879978.015883,192.168.100.103,43763,43250,udp,S0,Benign,-
1525880033.016519,192.168.100.103,39847,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879978.307972,187.9.156.30,3,3,icmp,OTH,Benign,-
1525879979.015819,192.168.100.103,43763,55440,udp,S0,Benign,-
1525880034.0457,192.168.100.103,46845,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880034.016703,192.168.100.103,37868,23,tcp,REJ,Malicious,PartOfAHorizontalPortScan
1525879980.016001,192.168.100.103,43763,48731,udp,S0,Benign,-
1525880035.016638,192.168.100.103,58734,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880035.045621,192.168.100.103,39854,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879981.015686,192.168.100.103,43763,33675,udp,S0,Benign,-
1525880036.01682,192.168.100.103,40603,5605,tcp,S0,Benign,-
1525880036.025567,192.168.100.103,46972,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879982.016117,192.168.100.103,43763,406,udp,S0,Benign,-
1525879982.063091,93.200.31.25,3,13,icmp,OTH,Benign,-
1525879983.015802,192.168.100.103,43763,55012,udp,S0,Benign,-
1525880038.01694,192.168.100.103,39484,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880038.045677,192.168.100.103,55729,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879984.015738,192.168.100.103,43763,30651,udp,S0,Benign,-
1525880039.017375,192.168.100.103,50499,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880039.04561,192.168.100.103,33413,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879985.015923,192.168.100.103,43763,25251,udp,S0,Benign,-
1525880040.045806,192.168.100.103,35887,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879986.015856,192.168.100.103,43763,28866,udp,S0,Benign,-
1525880041.016745,192.168.100.103,45008,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879986.273718,1.235.81.67,3,3,icmp,OTH,Benign,-
1525879987.015789,192.168.100.103,43763,58508,udp,S0,Benign,-
1525880042.025691,192.168.100.103,58734,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880043.006622,192.168.100.103,48626,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879988.015973,192.168.100.103,43763,13398,udp,S0,Benign,-
1525880043.02561,192.168.100.103,40603,5605,tcp,S0,Benign,-
1525880044.007055,192.168.100.103,33984,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879989.015907,192.168.100.103,43763,37025,udp,S0,Benign,-
1525880044.045783,192.168.100.103,46972,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879990.016092,192.168.100.103,43763,60223,udp,S0,Benign,-
1525880045.02573,192.168.100.103,39484,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880046.006925,192.168.100.103,45731,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879991.015774,192.168.100.103,43763,46720,udp,S0,Benign,-
1525880046.025666,192.168.100.103,50499,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879992.01621,192.168.100.103,43763,44216,udp,S0,Benign,-
1525880047.007109,192.168.100.103,34923,8080,tcp,REJ,Malicious,PartOfAHorizontalPortScan
1525880048.006796,192.168.100.103,45981,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879993.015894,192.168.100.103,43763,44239,udp,S0,Benign,-
1525880048.025785,192.168.100.103,45008,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880049.007228,192.168.100.103,39341,2323,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879994.016076,192.168.100.103,43763,63539,udp,S0,Benign,-
1525880050.006914,192.168.100.103,45809,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880050.01566,192.168.100.103,48626,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879995.015762,192.168.100.103,43763,38874,udp,S0,Benign,-
1525880050.045644,192.168.100.103,58734,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880051.006851,192.168.100.103,36840,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880051.015595,192.168.100.103,33984,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879996.015947,192.168.100.103,43763,24811,udp,S0,Benign,-
1525880051.045828,192.168.100.103,40603,5605,tcp,S0,Benign,-
1525880052.007033,192.168.100.103,53574,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879997.01564,192.168.100.103,43763,7020,udp,S0,Benign,-
1525879997.860917,192.168.100.103,123,123,udp,SF,Benign,-
1525880053.015715,192.168.100.103,45731,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879998.015813,192.168.100.103,43763,55485,udp,S0,Benign,-
1525880053.045717,192.168.100.103,39484,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525879999.015508,192.168.100.103,43763,51877,udp,S0,Benign,-
1525880054.045647,192.168.100.103,50499,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880055.006839,192.168.100.103,50359,2323,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880055.015834,192.168.100.103,45981,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880000.016183,192.168.100.103,43763,63228,udp,S0,Benign,-
1525880056.007023,192.168.100.103,40255,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880056.015769,192.168.100.103,39341,2323,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880001.015877,192.168.100.103,43763,11378,udp,S0,Benign,-
1525880056.045752,192.168.100.103,45008,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880001.056842,87.18.20.37,3,3,icmp,OTH,Benign,-
1525880057.006708,192.168.100.103,33938,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880057.015736,192.168.100.103,45809,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880002.015801,192.168.100.103,43763,7412,udp,S0,Benign,-
1525880058.01564,192.168.100.103,36840,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880003.015744,192.168.100.103,43763,33000,udp,S0,Benign,-
1525880058.045871,192.168.100.103,48626,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880059.015824,192.168.100.103,53574,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880004.016168,192.168.100.103,43763,55317,udp,S0,Benign,-
1525880059.045808,192.168.100.103,33984,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880005.015614,192.168.100.103,43763,35152,udp,S0,Benign,-
1525880061.006701,192.168.100.103,55650,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880006.016039,192.168.100.103,43763,48898,udp,S0,Benign,-
1525880061.045693,192.168.100.103,45731,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880062.015894,192.168.100.103,50359,2323,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880007.015974,192.168.100.103,43763,48268,udp,S0,Benign,-
1525880063.015815,192.168.100.103,40255,8080,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880008.015908,192.168.100.103,43763,34910,udp,S0,Benign,-
1525880063.045797,192.168.100.103,45981,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880064.006754,192.168.100.103,38588,2323,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880064.015749,192.168.100.103,33938,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880009.016346,192.168.100.103,43763,32147,udp,S0,Benign,-
1525880064.045735,192.168.100.103,39341,2323,tcp,S0,Malicious,PartOfAHorizontalPortScan
1525880010.016275,192.168.100.103,43763,9474,udp,S0,Benign,-
